Date,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Label
2007-09-14,0.0,0.0,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,-0.5719,0.0,0.4019,0.0,0.7096,0.0,0.0,0.3612,0.0,0.0,0.0,-0.3818,0.4019,-0.7783,0.0,-0.4767,1
2007-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6705,0.631,0.4019,-0.4215,0.4939,-0.3919,-0.8834,0.1027,0.4404,0.5574,0.5574,0.0,0.0,-0.25,1
2007-09-18,0.1779,-0.6705,0.4404,0.0,0.5267,0.0,0.5267,0.5267,0.0,0.0,0.5574,-0.4404,0.0,0.0,-0.128,-0.6249,0.4215,-0.5994,0.4939,0.0,0.2263,-0.5267,-0.4939,0.0,-0.1695,0
2007-09-19,0.0,0.0,0.5267,0.5106,0.6249,0.0,0.0,0.0,0.128,0.0,0.0,0.4023,0.0,0.0,0.5267,-0.5719,0.4404,0.0,0.0,0.5267,0.0,0.5574,-0.34,-0.4404,0.5106,1
2007-09-20,0.0,-0.296,0.0,0.5719,0.0,-0.1531,0.2263,0.0,0.2263,0.0516,0.0,-0.8271,0.4588,0.0,0.0,0.6597,0.0,0.296,0.0,-0.296,0.0772,-0.5574,0.0,-0.5106,0.4168,1
2007-09-21,0.0,0.0,-0.4767,0.0,0.5859,0.0,-0.5859,0.0772,0.5574,0.0,0.0,0.3818,0.296,0.0,-0.0516,0.0,-0.2023,-0.4019,0.0,0.0,0.0,0.0,0.0,-0.4588,-0.25,0
2007-09-24,-0.6486,0.2732,-0.1531,-0.25,-0.5994,0.0258,-0.4628,0.0,0.128,0.0,0.2144,0.0,0.5574,0.0,0.0,-0.0572,0.25,-0.4215,0.0,-0.1877,0.5423,0.0,0.0,0.7579,-0.4019,1
2007-09-25,0.0,-0.7184,0.2023,0.5859,-0.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5574,0.0,0.1027,-0.6597,0.4019,0.6948,0.1027,0.4019,0.0,0.0,0.296,0
2007-09-26,0.0,0.0258,0.0,0.0,0.0,0.0,-0.3182,0.0,0.296,0.3818,0.34,0.0,0.7317,0.0,0.4215,-0.4215,0.2748,0.2944,0.0,0.0,0.0,0.0,0.0,-0.296,0.0,1
2007-09-27,0.4939,-0.3182,-0.25,-0.2263,0.296,0.2023,-0.296,0.4215,-0.743,0.4404,0.0258,0.1027,0.0772,-0.4215,0.3612,0.5574,0.5994,0.0516,0.0,0.0,0.4215,0.0,0.0,-0.128,0.0,1
2007-09-28,0.0,0.0,0.0,0.25,-0.4939,0.0,-0.3818,0.2732,0.0,-0.1406,-0.1779,-0.0516,-0.6249,0.0,0.0,0.0,0.4215,0.5994,0.0,0.0,-0.7003,0.3818,0.0,0.5574,0.0,1
2007-10-01,0.0,0.1779,0.0,0.7574,0.4767,-0.3182,0.5574,0.3182,0.4588,-0.169,-0.4019,0.0,-0.8357,0.5859,0.4019,0.5707,0.0,0.0,0.3612,-0.3412,-0.4019,0.0,0.0,0.5994,0.4939,0
2007-10-02,0.0,0.0,0.0,0.7351,0.0,0.2023,0.5267,0.0,0.5267,0.3412,0.0,0.0,0.0,0.0,0.0,0.0,-0.2732,0.5574,0.0,0.1779,-0.2023,0.0,0.0,-0.2023,0.0,1
2007-10-03,0.0,0.0,-0.4767,-0.296,0.2023,-0.34,-0.7906,0.0,0.4939,0.1779,0.0,0.6486,0.0,0.4404,0.4404,0.5267,-0.34,0.0,0.0,0.4215,0.5719,-0.4215,0.5267,0.6369,0.0,0
2007-10-04,0.0,0.0,0.0,0.6705,0.0,-0.25,-0.0258,-0.3612,-0.0516,-0.9246,-0.34,0.0,0.0,-0.296,0.0,0.5719,-0.2755,0.2023,0.4019,-0.0258,0.521,0.8934,-0.1027,0.4404,0.4588,0
2007-10-05,0.4215,0.0,-0.5423,0.4215,-0.7269,0.5719,0.0,0.6486,0.2732,0.3818,-0.5267,0.7579,0.34,0.25,0.0,0.7351,0.0,-0.3182,0.0,-0.3182,0.0,0.0,-0.6908,0.0,0.0,1
2007-10-08,0.0,0.0,0.0,-0.6249,0.0,0.4019,-0.8225,0.4019,0.0258,0.8591,0.0,0.0,0.0,0.296,-0.1779,0.0,0.0,0.0,0.0,0.6369,-0.296,0.0,-0.34,0.6249,0.1779,1
2007-10-09,0.368,0.3182,0.0,0.3182,-0.0772,0.0,0.0,0.0,-0.128,0.0,-0.6908,0.0,0.6808,-0.7845,0.0,-0.5719,0.0,0.0,0.0,0.0,-0.4588,-0.5106,0.0,0.0,0.0,0
2007-10-10,-0.5574,0.0,-0.5106,0.0,0.8225,0.0,0.0,-0.6124,0.0,0.6808,0.3612,-0.3818,0.0,-0.296,0.0,0.7351,0.4215,0.0,0.0,0.4019,-0.7335,0.0,0.5574,0.0,0.0,1
2007-10-11,-0.5106,0.0,0.0,-0.6486,0.2382,-0.4588,0.8402,0.25,0.0,0.0,0.3818,-0.6486,-0.4767,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2732,-0.0772,-0.6486,-0.128,0
2007-10-12,-0.3612,0.0,0.4404,-0.0772,0.0,0.0,0.0,0.0,0.0,0.0,0.4939,-0.6597,0.0,-0.765,0.0,0.0,0.3818,0.3612,-0.4588,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-10-15,0.7184,-0.3182,0.8807,0.7096,-0.2617,0.5574,0.0,0.5719,0.0,0.25,-0.6249,0.0772,-0.2263,-0.5719,-0.4215,0.0,-0.2732,0.0,0.0,0.0,-0.296,0.4404,-0.8225,0.5423,-0.5096,1
2007-10-16,0.7906,-0.5994,0.0,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,-0.0516,-0.5106,-0.1779,0.0,0.0,0.3818,0.0772,-0.4767,0.4404,0.6705,0.0,0.0258,0.0,0.0,0.0,0
2007-10-17,0.5106,0.8126,0.34,-0.4019,-0.8126,-0.0772,-0.4854,0.0,0.0,0.0,0.0,0.0,0.5106,0.0,0.0,0.0,-0.4767,0.6908,-0.4215,0.0,-0.1779,-0.296,0.0,-0.6597,0.0,0
2007-10-18,0.0,-0.1531,0.0,-0.6369,-0.4215,-0.128,0.4215,-0.7579,0.0,-0.5106,-0.6369,0.0,0.0,0.0,0.0,-0.1027,0.4939,0.8555,-0.12,0.0,0.6696,-0.0516,0.0,0.0,0.3182,0
2007-10-19,-0.6249,-0.3818,0.0,-0.128,-0.6705,0.0,-0.4939,0.0,0.3612,0.0,0.0,-0.4019,0.0,0.0,0.4767,-0.3818,0.25,0.7269,0.0,0.0,0.7845,0.5574,0.4404,-0.3612,0.0,1
2007-10-22,0.0,0.3612,-0.5096,-0.296,0.0,0.4019,-0.0258,0.5859,0.0,-0.6486,-0.3818,-0.5106,0.3818,-0.1531,0.5719,0.0,0.8126,-0.4588,0.0,0.0,0.0,-0.1027,0.0,0.0,0.0,0
2007-10-23,-0.3182,0.0,0.4404,0.4404,0.0,-0.2144,0.0,-0.4588,0.3182,0.0,0.0,0.0,0.6369,0.7906,0.0,-0.4215,0.0,0.7351,0.5267,-0.4215,0.0,-0.4215,-0.802,0.0,0.3612,1
2007-10-24,0.0,0.0,-0.8555,0.0,-0.2732,0.0,0.0,0.2732,-0.4767,0.0,0.0,0.0,-0.3818,0.0,0.2732,-0.1027,-0.3182,0.0,0.0,0.0,0.3612,-0.7783,-0.6369,0.0,0.0,1
2007-10-25,-0.296,-0.2263,0.0,0.0,-0.765,0.0,-0.4215,-0.4767,0.0,0.4215,-0.4754,0.5106,0.6369,0.0,-0.2732,-0.34,0.4019,-0.431,0.0,0.128,0.0,0.0,0.0,-0.6908,0.5106,0
2007-10-26,-0.7351,0.0,0.0,0.4215,0.4767,0.0,-0.296,-0.4404,0.0,-0.3851,0.5574,-0.4019,0.4588,-0.0516,0.0,0.0,-0.0516,0.1877,0.0,0.0,0.0,0.0,0.8555,0.0,0.0,0
2007-10-29,0.0,0.0,0.0,-0.2023,0.0,0.0,-0.6124,0.0,0.0,0.0,0.0,0.0,-0.722,0.0,-0.3071,0.0,-0.296,0.1695,0.0,0.0,0.0,0.0,0.296,-0.1531,0.0516,1
2007-10-30,0.6369,-0.4767,-0.1779,0.4404,-0.5423,0.0,0.0,-0.0516,-0.5267,0.0,0.0,0.6369,-0.4215,0.34,-0.3182,-0.765,-0.7845,-0.1531,0.0,0.4019,0.0,0.5267,0.0,-0.25,-0.6249,1
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.8385,0.4939,-0.7845,0.0,0.4939,0.0,0.5423,0.3182,0.0,-0.7964,0.0,0.0,0.6705,0.5994,0.0,-0.4215,0.0,-0.4767,0.0,0
2007-11-01,-0.1027,0.4404,0.0,0.0,0.3818,0.0,0.4215,-0.2263,-0.3818,-0.6486,0.0,0.3182,0.0,0.0,-0.1027,-0.765,0.0,0.0,-0.296,0.0,0.3818,0.0,0.128,-0.7964,0.0,1
2007-11-02,-0.7184,0.0,0.6369,-0.34,0.0,-0.5106,-0.128,0.0,0.0,-0.34,0.0,-0.5106,-0.3818,-0.8519,0.0,0.0,-0.4019,0.0,-0.5574,-0.4767,0.3818,0.2023,-0.6908,0.0,0.0,0
2007-11-05,0.0,0.0,-0.34,0.0,-0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.4466,0.4019,-0.4939,-0.4019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3182,1
2007-11-06,-0.296,0.0,-0.1027,-0.0516,0.5994,0.0,0.0,0.0,0.0,0.0,0.0,-0.4767,-0.34,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6908,0
2007-11-07,0.0,0.3612,-0.6486,0.0,0.4215,0.4019,0.0,-0.7717,0.0,0.0,-0.296,0.0,0.8074,0.0,0.0,0.6369,-0.126,0.3182,0.0,0.4588,0.0,0.0,0.0,0.5574,0.0,1
2007-11-08,0.0,0.0,0.0,0.0,0.0,-0.5106,0.0,0.0,0.0,0.0,-0.4215,0.5994,0.0,0.0,-0.5574,0.7717,0.0,0.6369,-0.4939,0.0,0.296,0.0,-0.3182,-0.296,0.0,0
2007-11-09,0.0,0.4019,0.0,-0.4939,0.0,0.0,0.0,0.0,0.5423,-0.5859,-0.4588,0.2263,0.0,0.0,0.0,0.0,0.0,-0.5719,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.802,-0.4404,0.0,0.0,0.0,0.2023,0.4466,0.0,0.5267,0.2732,0.4767,0.0,0.4404,-0.3818,-0.5719,0.0,0.0,0.34,0.0,0
2007-11-13,0.0,0.5719,0.0,-0.4215,0.4404,0.3818,-0.6249,0.0,0.0,0.0,0.0,0.0,-0.296,0.1027,-0.5358,0.4019,0.3818,-0.0258,0.0,0.5106,0.0,0.0,0.4019,0.5106,0.0,0
2007-11-14,0.4019,0.4019,-0.5267,0.4019,0.3612,0.0,-0.5719,-0.0772,0.0,-0.128,0.34,-0.4939,-0.7845,0.0,0.0,0.0,-0.5574,0.1779,0.0,0.0,0.0,0.0,-0.743,0.0,0.0,1
2007-11-15,-0.6249,0.0,0.0,0.0,0.0,0.0,0.2023,0.0,-0.34,0.128,0.0,0.0,0.0,0.0,0.0,-0.5859,0.0,0.0,0.4215,-0.743,0.0,0.0,0.0,0.0,-0.8126,0
2007-11-16,-0.296,0.0,0.0772,0.5106,-0.3182,0.0,-0.5994,0.0,0.0,0.0772,-0.296,0.3612,-0.4588,0.0,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5574,-0.7783,0.1027,0
2007-11-19,0.5574,0.0,0.0,0.0,0.0,0.0,0.0772,-0.4019,0.0,-0.4215,-0.25,0.0,0.2263,0.34,0.5267,-0.5994,0.0,0.0,-0.6597,0.0,0.0,0.0,-0.5574,0.0,0.0,1
2007-11-20,0.0,0.0,-0.6597,0.2716,0.1779,-0.2023,-0.296,0.0,-0.6808,-0.128,0.3818,-0.4215,0.0,0.0,-0.128,0.0,0.0,0.0,-0.296,0.0,0.3818,0.0,0.0,-0.1531,0.0,0
2007-11-21,0.0,0.0,0.0,-0.4215,0.0,0.0,-0.3182,0.0516,0.1027,-0.4939,0.4019,-0.34,-0.1779,0.0,0.0,0.0,0.0,0.0,-0.1027,0.0,0.0,0.34,0.0,0.4215,0.296,1
2007-11-23,0.0,0.5106,0.0,0.0,0.0,0.0,-0.4215,0.0,0.3818,0.0,0.0,0.0,0.0,-0.3182,0.0,0.0,-0.3818,-0.2732,0.0,0.6369,0.0,-0.296,0.0,0.3612,0.0,0
2007-11-26,0.4466,0.0,0.4404,0.0,0.2732,0.0,0.5719,0.0,-0.1027,0.1043,0.0,0.0,-0.1027,-0.4588,0.0,0.3818,0.0,0.0,0.4019,-0.128,0.0,-0.1531,0.0,-0.3506,-0.25,1
2007-11-27,0.0,-0.6705,0.0,-0.296,0.0,-0.34,0.0,0.0,0.0,0.0,0.0,0.0,-0.4019,0.0,0.0,-0.3182,0.3612,0.3182,0.0,0.0,0.0,0.097,-0.4019,0.5574,0.0,0
2007-11-28,0.6369,0.5719,0.0,0.0,0.0,0.0,0.0,0.1027,0.0,0.0,0.3612,0.0,0.0,-0.6486,0.0,0.0,0.25,0.0,0.0,0.0,-0.7096,0.4019,0.0,0.0,0.4019,1
2007-11-29,0.0,0.0,-0.3612,0.0,0.0,0.4019,0.0,0.0,-0.5994,0.0,-0.1027,0.0,-0.296,0.0,0.0,-0.743,-0.6249,-0.5106,0.0,0.0,0.0,-0.5859,0.0,0.0,-0.6908,1
2007-11-30,0.0,-0.5574,0.5423,-0.7579,0.34,0.25,-0.5994,0.5267,-0.4939,0.0,0.0,0.0,-0.5859,0.0,0.0,-0.3818,-0.4215,0.0,0.0,0.0,-0.5574,0.0,-0.5279,0.0,0.0,1
2007-12-03,0.0,0.0,0.0,0.0,0.3612,-0.5994,-0.3612,0.0,0.0,-0.2732,0.0,-0.3612,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.3182,0.1779,-0.6486,1
2007-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,0.128,-0.34,0.0,0.4404,0.4019,0.4215,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,-0.5994,0.0,0.1531,0.0,0
2007-12-05,-0.4215,0.0,0.6249,0.0,-0.0516,0.0,0.4939,0.0,0.0,0.4404,0.0,0.0,-0.0516,0.0,0.0,0.0,0.0,0.0,-0.4215,-0.1877,-0.5719,0.0,-0.4588,0.0,0.4215,0
2007-12-06,0.0,0.0,0.0,-0.7906,-0.1027,0.4404,-0.5859,0.0,0.0,0.0,0.0,-0.2263,0.0,0.0,0.3612,0.0,0.0,0.0,0.0,0.2263,0.0,0.4767,0.128,0.0,0.0,1
2007-12-07,0.25,0.0,-0.7579,0.0,-0.4019,0.0,0.0,-0.6486,-0.5267,0.0,0.0,-0.6908,0.0,-0.4939,0.0,0.0,0.0,0.0,-0.5423,-0.5994,0.1655,0.0,-0.4939,-0.5574,0.0,1
2007-12-10,-0.296,-0.34,0.0,-0.0258,0.4019,-0.8381,-0.4215,-0.5859,0.7506,0.0,0.0,0.0,-0.3182,0.0,0.0,0.0,0.0,-0.2732,0.0,0.0,0.3054,0.0,-0.3182,0.0,0.0,1
2007-12-11,0.6124,-0.5267,0.0,0.0,-0.6908,0.0,0.0,0.2023,-0.4215,0.0258,-0.5423,0.0,0.4201,0.0,0.0,0.0,0.0,0.0,-0.7351,0.4939,0.0,0.0,0.0,-0.5994,-0.7717,1
2007-12-12,0.0,0.0,0.0,0.6808,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.0,0.0,-0.2263,0.0,0.34,0.4215,-0.3612,0.5859,0.3818,0.0,0.0,0.0,0.0,0.296,0
2007-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4404,0.0,0.0,-0.5106,0.0,0.0,-0.5106,0.0,0.0,0.0,-0.5106,0.0772,-0.128,0.0,0.5267,0.0,0.0,0.0,1
2007-12-14,0.0,0.34,-0.34,0.4939,-0.6369,0.1531,-0.6908,0.3818,0.0,0.0,0.0,-0.3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3612,0.0,-0.3818,0.0,0.0,0.0,1
2007-12-17,0.0,0.0,-0.4404,-0.296,0.6705,-0.4939,0.0,0.0,0.0,0.0,-0.2732,-0.7003,0.6597,0.0,0.0,-0.4767,-0.5994,-0.6486,0.0,0.4404,-0.296,0.2732,0.0,0.0,0.0,0
2007-12-18,0.1027,0.6249,0.7351,0.0,0.4798,0.0,-0.128,0.0,0.1779,0.0,0.2023,0.0,0.4404,0.0,0.0,0.3612,0.0,-0.4767,0.6369,0.5719,0.0,0.0,-0.4767,0.0,0.0,0
2007-12-19,0.0,-0.3612,0.6597,0.0,0.2023,0.5423,0.0,0.0,0.3612,-0.4767,0.0,0.0,-0.6808,0.0,0.0,-0.7269,-0.6369,-0.7184,0.0,-0.34,0.4939,0.6597,0.0,-0.5116,0.0,1
2007-12-20,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.3182,0.0,-0.2057,0.0,0.0,0.0,0.5423,0.6369,0.0,0.6251,0.34,0.4019,0.4588,0.0,0.0,0.5106,-0.2732,0.0,0
2007-12-21,0.0,0.0,-0.34,-0.4767,0.0,0.6369,0.0,-0.4767,0.128,-0.5106,-0.2584,0.1027,0.0,0.0,0.0,-0.4588,0.0,0.0,0.0,0.5994,0.5106,0.0,0.0,0.0,0.0,1
2007-12-24,0.0,0.0,0.0,0.0,0.4404,-0.1531,0.4215,0.4404,0.0,0.0,0.0,0.0,0.0,0.4404,0.0,0.0,0.0,0.4404,0.4404,0.0,0.0,0.0,-0.7184,0.0,0.0,1
2007-12-26,-0.4767,-0.5209,0.0,0.0,-0.6249,-0.6705,0.0,0.0,0.0,0.0,-0.4939,-0.4404,-0.4215,0.4019,-0.5859,-0.4767,-0.5423,0.4601,0.0,0.4404,0.0,-0.296,-0.5423,0.6369,0.0,1
2007-12-27,0.0,0.0,0.4404,0.4019,-0.5106,-0.4215,-0.4939,0.0,-0.6908,0.0,0.0,0.4019,0.0,0.0,0.2732,-0.2732,-0.3182,-0.1531,0.128,0.4404,0.431,-0.7351,0.0,0.0,0.0,1
2007-12-28,-0.2023,-0.2263,-0.5106,-0.7964,0.0,0.0,0.4404,-0.5994,0.0,0.0,-0.3818,-0.5267,-0.5574,0.0,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2007-12-31,0.4404,0.0,0.0,-0.1027,0.0,0.0,0.1779,0.0,0.0,-0.1779,-0.101,0.0,-0.6808,0.0,-0.7579,0.0,0.0,0.0,-0.3182,0.0,0.0,0.0,0.0,0.0,0.6369,1
2008-01-02,0.0,-0.4939,0.0,0.5719,0.0,0.5859,0.552,0.0,-0.2584,0.0,0.0,0.0,0.0,-0.6908,-0.4019,0.8225,0.0,-0.5423,0.0,0.0,0.0,0.0,0.128,-0.2732,-0.3818,0
2008-01-03,0.0,0.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.5106,0.0,0.0,0.0,0.0,0.0,0.4939,0.0,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,-0.296,-0.1027,0
2008-01-04,-0.3182,-0.5267,0.0,0.0,0.0,0.0,0.0,0.4019,-0.3182,-0.128,0.0,0.0,0.34,0.0,-0.296,-0.2263,-0.1027,0.0,0.0,0.0,0.0,0.0,-0.0516,-0.6249,-0.3818,1
2008-01-07,-0.0772,0.2023,0.0,0.0,0.0,0.0,0.0,0.1779,0.0,0.0,0.0,0.0,0.0,0.0,-0.1531,0.0,0.0,0.0,0.5023,0.25,0.0772,0.2023,0.0,-0.8225,-0.101,0
2008-01-08,0.0,0.128,0.2732,0.0,-0.6486,0.0,0.5719,-0.3818,0.0,-0.6249,-0.8271,-0.7351,-0.4215,0.0,-0.5994,0.2584,0.0,0.4404,0.0,0.0,-0.4588,0.0,0.0,-0.5574,0.0,1
2008-01-09,0.0,-0.6705,0.0,0.0,0.0,0.0,0.0,-0.296,0.0,0.0,0.0,0.0,-0.3818,0.0,0.5859,0.0,0.0,0.0,0.0,0.0,0.3818,-0.0516,0.0,0.0,0.4939,0
2008-01-10,0.128,0.5106,0.0,0.3818,-0.4767,-0.1027,-0.5423,0.0,0.0,0.0,0.6486,-0.7096,-0.5994,-0.802,-0.5719,-0.2732,-0.8481,-0.1027,-0.7579,-0.3818,0.0,0.0,-0.0772,0.0,0.0,1
2008-01-11,0.0,0.0,0.2263,0.0,-0.5358,0.0,-0.5719,0.0,0.3818,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531,0.6369,1
2008-01-14,0.0,0.0,0.0,0.5574,0.0,0.0772,-0.1531,0.0,-0.3818,0.0,-0.4927,0.1531,-0.7964,0.0,0.0,0.3182,-0.3182,-0.25,0.0,0.0,-0.3818,-0.8481,0.0,0.0258,0.0,0
2008-01-15,0.4404,0.0,0.0,-0.7845,-0.802,0.0,0.0,0.0,0.7579,-0.3612,0.0,-0.0516,-0.3182,-0.2146,-0.3182,0.25,0.0,-0.0516,0.3182,0.5994,0.7579,-0.1531,0.3182,0.0,0.0258,1
2008-01-16,-0.5859,0.0,0.0,0.0,0.0,-0.2732,0.0,0.0,0.0,0.5267,0.0,0.0,0.0,0.0,-0.1531,0.7096,-0.3612,0.4939,-0.5574,0.0,0.0,0.0,0.0,0.0,-0.5994,0
2008-01-17,0.5574,-0.6908,0.4588,0.4019,0.2023,0.0,-0.34,0.7964,0.0,-0.4215,0.0,0.0,0.0,0.5106,-0.3182,0.0,0.0,-0.3818,0.0,0.6124,0.296,-0.5859,0.0191,0.0,0.0,0
2008-01-18,0.0,0.0,0.6597,-0.5242,0.0,-0.3182,0.4939,0.2263,0.0,0.6486,-0.3182,0.0,0.0,0.0,0.0,0.0,-0.296,0.5719,-0.5994,0.0,0.0,0.0,-0.25,0.0,0.0,0
2008-01-22,0.0,-0.0258,0.3612,0.0,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2008-01-23,-0.6705,0.6369,0.0,0.6486,0.0,0.0,0.0,-0.6597,0.0,-0.9153,0.3724,0.0,0.0,0.0,0.0,0.0,0.0,-0.0772,0.0,0.0,-0.296,0.0,-0.6908,0.0,0.0,0
2008-01-24,0.0,0.0,0.0,-0.8126,0.0,0.4019,-0.3612,-0.2263,0.7096,-0.4449,0.0,0.0,0.0,-0.7345,0.6369,0.0,0.0,0.0,0.0,-0.4215,0.1779,-0.1027,0.234,0.4404,0.0,1
2008-01-25,0.0258,0.0,0.0,0.5106,0.0,0.0,-0.3818,0.0,0.0,0.1779,0.0,-0.8271,-0.4215,0.0,-0.5106,-0.4215,0.0,0.0,0.0,-0.926,-0.296,-0.1027,-0.5574,0.0,0.0,1
2008-01-28,0.0,-0.5859,-0.3818,-0.4767,-0.25,0.0,0.0,0.0,0.6486,-0.2263,0.0,0.4404,0.1531,0.0772,0.0,-0.6369,0.4767,0.1531,0.0,0.0,0.0,-0.4588,0.0,0.0,0.5106,0
2008-01-29,-0.4939,0.0,0.0,0.5719,0.0,0.0,0.0,0.7184,0.0,0.0,0.0,0.0,0.0,0.0,-0.4215,-0.6249,-0.128,0.0,0.4019,0.296,0.5106,-0.0516,-0.4019,0.0,-0.3182,1
2008-01-30,0.0,0.4215,0.3612,0.0,0.0,0.0,-0.5106,-0.5994,0.0,0.2023,0.0,0.0,0.0,-0.3182,0.0,0.0,0.3182,0.0,0.4939,-0.5423,0.0,0.0,0.4404,0.0,0.0,1
2008-01-31,0.4215,-0.2263,0.0772,-0.3818,0.0258,-0.5719,0.5574,0.0,-0.2023,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,0.0,-0.2023,0.0,0.0,0.0,-0.296,-0.7906,-0.296,0.0,0
2008-02-01,-0.7096,-0.4588,0.0,-0.3544,0.0,0.0,0.0,0.4404,0.0,0.2235,0.5994,0.0,0.4939,0.0,-0.5719,0.0,-0.0258,0.0,0.0,0.0,0.0,-0.4588,0.5106,0.0,-0.1531,1
2008-02-04,0.0,0.0,-0.6486,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.5719,0.0,0.0,0.0,0.3506,0.0,0.0,0.0,0.5994,-0.5994,0.0,-0.8225,0.4588,0.0,0.0,1
2008-02-05,-0.25,-0.128,-0.3182,0.0,0.0,0.5994,0.0,0.0,-0.296,0.0,0.5719,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.4466,-0.5122,-0.5574,0.5216,-0.891,0.0,0.0,0
2008-02-06,0.25,0.0,0.0,-0.0516,0.0,-0.0276,0.0,0.0,0.0,0.0,0.5106,0.0,0.0258,0.0,0.4588,-0.5267,0.25,0.0,0.0,0.0,-0.3818,-0.4215,0.0,0.0,0.0,0
2008-02-07,0.1027,0.0,0.0,0.4939,0.7579,0.4939,0.0,0.0,-0.4939,0.0,0.0,0.0,0.4215,0.0,0.0,-0.0516,0.0,0.6908,-0.6124,0.0,0.0,0.0,0.2263,0.0,0.5574,0
2008-02-08,-0.3612,0.0,0.0,0.0,0.0,0.0,0.0,-0.4215,0.0,0.4019,0.0,0.0,0.4215,0.0,0.6249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215,1
2008-02-11,0.0,0.0,-0.128,0.0,0.0,0.4019,-0.296,-0.128,0.0258,0.0,0.0,0.0,-0.1779,0.0,-0.2023,-0.7845,0.0,-0.7269,-0.4985,0.0,0.0,0.0,0.8074,0.0,0.0,0
2008-02-12,0.4404,0.0,0.0,-0.3612,0.0,-0.1531,0.0,0.0,0.0,-0.1531,0.0,0.3612,0.0,0.0,0.25,0.0,0.4019,0.0516,0.0,0.0,0.6114,0.6114,-0.3182,-0.5994,0.0,1
2008-02-13,0.0,0.0,-0.3612,0.0,0.0,0.0,0.0,0.4939,0.296,-0.4939,0.2263,-0.4215,-0.296,0.0,0.4019,-0.5994,-0.802,0.6249,0.0,-0.7717,0.0,0.0,0.0,0.6249,0.0,1
2008-02-14,-0.4019,-0.4404,0.0,0.0,0.6249,-0.25,-0.25,-0.5106,0.3774,-0.34,0.0,-0.5423,0.0,0.3182,0.6369,-0.6597,0.0,0.6249,0.0,-0.4215,-0.5267,0.0,0.0,0.0,0.0,1
2008-02-15,0.0,0.0,0.0,0.0,0.0,0.6705,0.4019,0.5859,-0.7579,-0.5859,-0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6486,-0.4215,0.0,0.0,0
2008-02-19,-0.3612,0.4215,0.0,-0.891,0.4215,0.0,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4939,0.4019,0.4588,0.6808,-0.2045,-0.296,0.0,0.4019,0
2008-02-20,0.5267,0.0,0.0,0.0,0.2263,0.0,0.4753,0.7351,0.0,0.128,-0.875,0.2023,-0.4588,0.4939,0.0,0.0,0.6124,0.0,0.0,0.2023,-0.4404,-0.8481,0.6369,0.0,0.0,0
2008-02-21,0.0,0.0,-0.4404,-0.0772,-0.2263,0.0,0.0258,-0.5994,-0.4215,0.5994,-0.2924,0.0,0.0,0.0,0.0,0.0,0.3612,0.0,-0.4767,0.4588,0.0,0.0,0.0,0.0,0.0,1
